t	FPR	FNR	TRP	TNR
0.01	1.2	99.2	0.8	98.8
0.02	1.2	99.2	0.8	98.8
0.03	1.8	99.8	0.2	98.2
0.04	1	99	1	99
0.05	0.6	98.6	1.4	99.4
0.06	1	99	1	99
0.07	1	99	1	99
0.08	0.6	98.6	1.4	99.4
0.09	1	99	1	99
0.1	0.4	98.4	1.6	99.6
0.11	0.6	98.6	1.4	99.4
0.12	1.2	99.2	0.8	98.8
0.13	1.4	99.4	0.6	98.6
0.14	1.2	99.2	0.8	98.8
0.15	0.8	98.8	1.2	99.2
0.16	0.8	98.8	1.2	99.2
0.17	0.8	98.8	1.2	99.2
0.18	1	99	1	99
0.19	0.8	98.8	1.2	99.2
0.2	0.8	98.8	1.2	99.2
0.21	1	99	1	99
0.22	0.6	98.6	1.4	99.4
0.23	1	99	1	99
0.24	0.6	98.6	1.4	99.4
0.25	0.6	98.6	1.4	99.4
0.26	0.4	98.4	1.6	99.6
0.27	1	99	1	99
0.28	1	99	1	99
0.29	1.2	99.2	0.8	98.8
0.3	1	99	1	99
0.31	1.2	99.2	0.8	98.8
0.32	0.8	98.8	1.2	99.2
0.33	0.4	98.4	1.6	99.6
0.34	0.8	98.8	1.2	99.2
0.35	0.8	98.8	1.2	99.2
0.36	0.6	98.6	1.4	99.4
0.37	0.8	98.8	1.2	99.2
0.38	0.4	98.4	1.6	99.6
0.39	0.6	98.6	1.4	99.4
0.4	1	99	1	99
0.41	0.6	98.6	1.4	99.4
0.42	0.6	98.6	1.4	99.4
0.43	0.6	98.6	1.4	99.4
0.44	1.2	99.2	0.8	98.8
0.45	0.4	98.4	1.6	99.6
0.46	0.2	98.2	1.8	99.8
0.47	0.4	98.4	1.6	99.6
0.48	1	99	1	99
0.49	1.8	99.8	0.2	98.2
0.5	0.6	98.6	1.4	99.4
0.51	1	99	1	99
0.52	0.8	98.8	1.2	99.2
0.53	1	99	1	99
0.54	1	99	1	99
0.55	0.8	98.8	1.2	99.2
0.56	1	99	1	99
0.57	1	99	1	99
0.58	1	99	1	99
0.59	0.4	98.4	1.6	99.6
0.6	0.4	98.4	1.6	99.6
0.61	1	99	1	99
0.62	1.2	99.2	0.8	98.8
0.63	0.8	98.8	1.2	99.2
0.64	0.8	98.8	1.2	99.2
0.65	0.6	98.6	1.4	99.4
0.66	1	99	1	99
0.67	0.8	98.8	1.2	99.2
0.68	0.6	98.6	1.4	99.4
0.69	0.8	98.8	1.2	99.2
0.7	1.2	99.2	0.8	98.8
0.71	0.6	98.6	1.4	99.4
0.72	0.6	98.6	1.4	99.4
0.73	0.8	98.8	1.2	99.2
