t	FPR	FNR	TRP	TNR
2.74	0.8	90.4	9.6	99.2
2.75	26.4	99.6	0.4	73.6
2.76	0.4	89.2	10.8	99.6
2.77	0.6	73.8	26.2	99.4
2.78	11.2	99.6	0.4	88.8
2.79	2.6	99.6	0.4	97.4
2.8	11.4	100	0	88.6
2.81	0	99.8	0.2	100
2.82	0.2	97.4	2.6	99.8
2.83	0	85.8	14.2	100
2.84	0	98.8	1.2	100
2.85	0.4	99.8	0.2	99.6
2.86	7.2	99.8	0.2	92.8
2.87	8.2	99.4	0.6	91.8
2.88	0.8	85	15	99.2
2.89	0.6	92.8	7.2	99.4
2.9	0	99.8	0.2	100
2.91	0.4	98.6	1.4	99.6
2.92	0	99.2	0.8	100
2.93	0.4	82.6	17.4	99.6
2.94	3.4	99.8	0.2	96.6
2.95	0.4	100	0	99.6
2.96	0	99.8	0.2	100
2.97	0	100	0	100
2.98	0.8	99.6	0.4	99.2
2.99	0	100	0	100
3	0	95.8	4.2	100
