t	FPR	FNR	TRP	TNR
1	2.6	0	100	97.4
1.01	3.6	0	100	96.4
1.02	3.4	0	100	96.6
1.03	2.6	0	100	97.4
1.04	2.4	0	100	97.6
1.05	4	0	100	96
1.06	100	98.6	1.4	0
1.07	100	96.8	3.2	0
1.08	100	97.4	2.6	0
1.09	2.8	0	100	97.2
1.1	100	97.6	2.4	0
1.11	3	0	100	97
1.12	3.2	0	100	96.8
1.13	2.4	0	100	97.6
1.14	100	97.2	2.8	0
1.15	100	96.4	3.6	0
1.16	1.6	0	100	98.4
1.17	3	0	100	97
1.18	2.8	0	100	97.2
1.19	1.8	0	100	98.2
1.2	1.8	0	100	98.2
1.21	100	97.4	2.6	0
1.22	100	96.4	3.6	0
1.23	100	98	2	0
1.24	2.8	0	100	97.2
1.25	100	97.2	2.8	0
1.26	100	98.6	1.4	0
1.27	2.6	0	100	97.4
1.28	2	0	100	98
1.29	2.6	0	100	97.4
1.3	100	97	3	0
1.31	100	97	3	0
1.32	100	96.6	3.4	0
1.33	3.6	0	100	96.4
1.34	100	98.4	1.6	0
1.35	100	96.8	3.2	0
1.36	100	96.6	3.4	0
1.37	100	98.2	1.8	0
1.38	3.6	0	100	96.4
1.39	3.2	0.2	99.8	96.8
1.4	100	97.8	2.2	0
1.41	1.8	0	100	98.2
1.42	2.4	0	100	97.6
1.43	4	0.2	99.8	96
1.44	100	97.6	2.4	0
1.45	2.2	0	100	97.8
1.46	100	96.2	3.8	0
1.47	2	0	100	98
1.48	2	0	100	98
1.49	2.6	0	100	97.4
1.5	1.8	0	100	98.2
1.51	100	99.4	0.6	0
1.52	2.2	0	100	97.8
1.53	100	98.2	1.8	0
1.54	2.8	0.2	99.8	97.2
1.55	2.6	0	100	97.4
1.56	2.8	0	100	97.2
1.57	3.6	0	100	96.4
1.58	100	98.6	1.4	0
1.59	100	97	3	0
1.6	99.8	97	3	0.2
1.61	100	97.4	2.6	0
1.62	100	96.8	3.2	0
1.63	3.2	0.2	99.8	96.8
1.64	100	97	3	0
1.65	100	97.8	2.2	0
1.66	3	0.4	99.6	97
1.67	99.8	97	3	0.2
1.68	3.2	0	100	96.8
1.69	99.8	98	2	0.2
1.7	2.6	0.2	99.8	97.4
1.71	99.2	95.6	4.4	0.8
1.72	2.6	0.6	99.4	97.4
1.73	99.6	98.6	1.4	0.4
1.74	1.6	0.2	99.8	98.4
1.75	100	97.8	2.2	0
1.76	99.8	97.2	2.8	0.2
1.77	2.8	0.2	99.8	97.2
1.78	99.8	97	3	0.2
1.79	2.8	0	100	97.2
1.8	99.4	97.8	2.2	0.6
1.81	99.4	97.8	2.2	0.6
1.82	99.8	98.2	1.8	0.2
1.83	3.6	1.6	98.4	96.4
1.84	99	98.2	1.8	1
1.85	99.2	97.6	2.4	0.8
1.86	99	98.2	1.8	1
1.87	2.6	2	98	97.4
1.88	98.2	98	2	1.8
1.89	2.4	1.6	98.4	97.6
1.9	99.4	98	2	0.6
1.91	98.2	98.2	1.8	1.8
1.92	2.8	1.6	98.4	97.2
1.93	3.4	2.8	97.2	96.6
1.94	98.6	97.2	2.8	1.4
1.95	98.8	97	3	1.2
1.96	2.2	1.6	98.4	97.8
1.97	98.6	97.4	2.6	1.4
1.98	1.6	1.2	98.8	98.4
1.99	98.6	98	2	1.4
2	98.4	97.4	2.6	1.6
2.01	2.2	2	98	97.8
2.02	95.2	97.2	2.8	4.8
2.03	2.4	3	97	97.6
2.04	98.6	96.8	3.2	1.4
2.05	1.8	3	97	98.2
2.06	1.8	2.2	97.8	98.2
2.07	96.2	97.4	2.6	3.8
2.08	1.8	4	96	98.2
2.09	96.4	96.4	3.6	3.6
2.1	1.6	4.6	95.4	98.4
2.11	97	97.4	2.6	3
2.12	96.8	97.4	2.6	3.2
2.13	93.8	98	2	6.2
2.14	94.6	98	2	5.4
2.15	4.6	3.8	96.2	95.4
2.16	95.4	97.8	2.2	4.6
2.17	97	96.6	3.4	3
2.18	3	3.6	96.4	97
2.19	1.8	5	95	98.2
2.2	94.8	98.6	1.4	5.2
2.21	3	5.8	94.2	97
2.22	95.8	97.6	2.4	4.2
2.23	2	6.6	93.4	98
2.24	2	4.4	95.6	98
2.25	1.8	6.2	93.8	98.2
2.26	3.2	5	95	96.8
2.27	3.4	7.8	92.2	96.6
2.28	91	99.2	0.8	9
2.29	94.6	98.2	1.8	5.4
2.3	3.4	7.4	92.6	96.6
2.31	95.2	98.4	1.6	4.8
2.32	1.8	8.2	91.8	98.2
2.33	92.6	96.4	3.6	7.4
2.34	85.6	97.4	2.6	14.4
2.35	2.6	6.2	93.8	97.4
2.36	92.6	97.6	2.4	7.4
2.37	92.8	97	3	7.2
2.38	1.4	7.4	92.6	98.6
2.39	92.6	97	3	7.4
2.4	2.4	12.6	87.4	97.6
2.41	85.2	97.2	2.8	14.8
2.42	1.6	12.2	87.8	98.4
2.43	1.6	10.6	89.4	98.4
