t	FPR	FNR	TRP	TNR
1	0	100	0	100
2	0	100	0	100
3	0	100	0	100
4	0	100	0	100
5	0	100	0	100
6	0	100	0	100
7	0	100	0	100
8	0	100	0	100
9	0	100	0	100
10	0	100	0	100
11	0	100	0	100
12	0	100	0	100
13	0	99.8	0.2	100
14	0	100	0	100
15	0	100	0	100
16	0	100	0	100
17	0	100	0	100
18	0	100	0	100
19	0	99.8	0.2	100
20	0	100	0	100
21	0	100	0	100
22	0	99.8	0.2	100
23	0	99.8	0.2	100
24	0	100	0	100
25	0.2	100	0	99.8
26	0.4	99.6	0.4	99.6
27	0	95.8	4.2	100
28	0	100	0	100
29	2	100	0	98
30	0.8	99.2	0.8	99.2
31	0	97.6	2.4	100
32	0.2	94.6	5.4	99.8
33	0.4	90.4	9.6	99.6
34	0.4	98.6	1.4	99.6
35	0.2	81.8	18.2	99.8
36	27.4	99.4	0.6	72.6
37	12.2	98.8	1.2	87.8
38	0.8	76.6	23.4	99.2
39	21.2	99.8	0.2	78.8
40	56.6	98.2	1.8	43.4
41	52.6	98.8	1.2	47.4
42	1.6	62	38	98.4
43	1.2	49.6	50.4	98.8
44	63.8	97.8	2.2	36.2
45	65.4	98.4	1.6	34.6
46	0.4	34.8	65.2	99.6
47	70.8	98.2	1.8	29.2
48	65	97	3	35
49	77.2	97.4	2.6	22.8
50	2.2	19.2	80.8	97.8
51	83.8	98.4	1.6	16.2
52	2.6	16.6	83.4	97.4
53	82	98	2	18
54	82.4	97.6	2.4	17.6
55	87.8	97.8	2.2	12.2
56	2.6	16	84	97.4
57	90.8	97	3	9.2
58	89.6	98.4	1.6	10.4
59	87	98.2	1.8	13
60	95	97.8	2.2	5
61	2.8	7	93	97.2
62	91	97.2	2.8	9
63	2	3.6	96.4	98
64	2.8	3.8	96.2	97.2
65	0.8	4.4	95.6	99.2
66	1.4	2.6	97.4	98.6
67	1.6	1.6	98.4	98.4
68	2.2	2.6	97.4	97.8
69	2.2	1.6	98.4	97.8
70	1.2	2	98	98.8
71	98.6	97.2	2.8	1.4
72	2.8	1.4	98.6	97.2
73	99.8	98	2	0.2
74	2.2	1.6	98.4	97.8
75	99.2	98	2	0.8
76	2	0.6	99.4	98
77	99.4	97.2	2.8	0.6
78	100	97.2	2.8	0
79	99.6	98.8	1.2	0.4
80	99.2	97.6	2.4	0.8
81	2.4	0.4	99.6	97.6
82	3	0.2	99.8	97
83	1.6	0	100	98.4
84	2.6	0.2	99.8	97.4
85	99.8	97.8	2.2	0.2
86	2.4	0.4	99.6	97.6
87	2.6	0.2	99.8	97.4
88	100	97	3	0
89	2.2	0.2	99.8	97.8
90	100	98	2	0
91	2.4	0	100	97.6
92	2.4	0	100	97.6
93	100	97.4	2.6	0
94	100	97	3	0
95	100	98.4	1.6	0
96	100	96.8	3.2	0
97	99.8	97.6	2.4	0.2
98	3.2	0	100	96.8
99	100	96.8	3.2	0
100	2.4	0	100	97.6
101	100	98.4	1.6	0
102	3	0	100	97
103	100	97.8	2.2	0
104	100	97.2	2.8	0
105	2.6	0	100	97.4
106	100	97.6	2.4	0
107	2.8	0	100	97.2
108	2.6	0	100	97.4
109	2.2	0	100	97.8
110	100	98	2	0
111	2.2	0	100	97.8
112	100	98.2	1.8	0
113	2.8	0	100	97.2
114	100	96.8	3.2	0
115	2.6	0	100	97.4
116	100	96.8	3.2	0
117	2.6	0	100	97.4
118	100	95.8	4.2	0
119	2.4	0	100	97.6
120	100	96.8	3.2	0
121	100	96.8	3.2	0
122	100	98.2	1.8	0
123	2.4	0	100	97.6
124	100	97	3	0
125	3.6	0	100	96.4
126	3.4	0	100	96.6
127	1.8	0	100	98.2
128	2.8	0	100	97.2
129	100	98.2	1.8	0
130	100	98	2	0
131	1.6	0	100	98.4
132	100	96.6	3.4	0
133	1.6	0	100	98.4
134	3.2	0	100	96.8
135	100	98.8	1.2	0
136	2.6	0	100	97.4
137	100	97.6	2.4	0
138	2.8	0	100	97.2
139	100	97.6	2.4	0
140	1.8	0	100	98.2
141	2.8	0	100	97.2
142	100	98	2	0
143	3.6	0	100	96.4
144	1.8	0	100	98.2
145	100	96.2	3.8	0
146	4.2	0	100	95.8
147	3	0	100	97
148	3.2	0	100	96.8
149	100	95.6	4.4	0
150	3.4	0	100	96.6
